LSOA_CODE,PCN_NAME,PCN_Patients,PCN_Total,Proportion_PCN,LSOA_Population,Proportion_LSOA,CumulativePatients,CumulativePercent,SUB_ICB_LOCATION_NAME
E01029610,About Better Care (ABC) PCN,48,49608,9.675858732462506e-4,1338,0.03587443946188341,46833,94.40614417029511,Stoke-on-Trent
E01034055,About Better Care (ABC) PCN,48,49608,9.675858732462506e-4,1702,0.0282021151586369,46881,94.50290275761974,Stoke-on-Trent
E01034056,About Better Care (ABC) PCN,47,49608,9.474278342202871e-4,1872,0.025106837606837608,46928,94.59764554104176,Stoke-on-Trent
E01014224,About Better Care (ABC) PCN,46,49608,9.272697951943235e-4,1992,0.023092369477911646,46974,94.6903725205612,Stoke-on-Trent
E01029590,About Better Care (ABC) PCN,45,49608,9.0711175616836e-4,1386,0.032467532467532464,47019,94.78108369617803,Stoke-on-Trent
E01014275,About Better Care (ABC) PCN,44,49608,8.869537171423964e-4,1792,0.024553571428571428,47063,94.86977906789228,Stoke-on-Trent
E01029775,About Better Care (ABC) PCN,44,49608,8.869537171423964e-4,1484,0.029649595687331536,47107,94.9584744396065,Stoke-on-Trent
E01014367,About Better Care (ABC) PCN,43,49608,8.667956781164329e-4,2611,0.016468785905783226,47150,95.04515400741815,Stoke-on-Trent
E01014339,About Better Care (ABC) PCN,42,49608,8.466376390904693e-4,2447,0.0171638741315897,47192,95.12981777132721,Stoke-on-Trent
E01014366,About Better Care (ABC) PCN,42,49608,8.466376390904693e-4,1951,0.021527421834956432,47234,95.21448153523625,Stoke-on-Trent
E01014317,About Better Care (ABC) PCN,41,49608,8.264796000645058e-4,1769,0.023176936122102882,47275,95.2971294952427,Stoke-on-Trent
E01014326,About Better Care (ABC) PCN,40,49608,8.063215610385422e-4,1413,0.028308563340410473,47315,95.37776165134656,Stoke-on-Trent
E01014362,About Better Care (ABC) PCN,39,49608,7.861635220125787e-4,1279,0.03049257232212666,47354,95.45637800354781,Stoke-on-Trent
E01018417,About Better Care (ABC) PCN,39,49608,7.861635220125787e-4,1671,0.02333931777378815,47393,95.53499435574906,Stoke-on-Trent
E01029609,About Better Care (ABC) PCN,39,49608,7.861635220125787e-4,1736,0.022465437788018433,47432,95.61361070795033,Stoke-on-Trent
E01014282,About Better Care (ABC) PCN,38,49608,7.66005482986615e-4,1751,0.021701884637350087,47470,95.69021125624899,Stoke-on-Trent
E01014286,About Better Care (ABC) PCN,36,49608,7.25689404934688e-4,2234,0.01611459265890779,47506,95.76278019674245,Stoke-on-Trent
E01014344,About Better Care (ABC) PCN,36,49608,7.25689404934688e-4,1704,0.02112676056338028,47542,95.83534913723592,Stoke-on-Trent
E01014234,About Better Care (ABC) PCN,35,49608,7.055313659087243e-4,1787,0.019585898153329603,47577,95.9059022738268,Stoke-on-Trent
E01034059,About Better Care (ABC) PCN,35,49608,7.055313659087243e-4,2306,0.015177797051170859,47612,95.97645541041767,Stoke-on-Trent
E01014220,About Better Care (ABC) PCN,33,49608,6.652152878567972e-4,1848,0.017857142857142856,47645,96.04297693920336,Stoke-on-Trent
E01014233,About Better Care (ABC) PCN,33,49608,6.652152878567972e-4,1496,0.022058823529411766,47678,96.10949846798903,Stoke-on-Trent
E01014304,About Better Care (ABC) PCN,33,49608,6.652152878567972e-4,1427,0.023125437981779958,47711,96.17601999677471,Stoke-on-Trent
E01029777,About Better Care (ABC) PCN,33,49608,6.652152878567972e-4,1590,0.020754716981132074,47744,96.2425415255604,Stoke-on-Trent
E01034054,About Better Care (ABC) PCN,33,49608,6.652152878567972e-4,912,0.03618421052631579,47777,96.30906305434608,Stoke-on-Trent
E01014218,About Better Care (ABC) PCN,32,49608,6.450572488308337e-4,1852,0.017278617710583154,47809,96.37356877922916,Stoke-on-Trent
E01014284,About Better Care (ABC) PCN,32,49608,6.450572488308337e-4,1689,0.018946121965660152,47841,96.43807450411224,Stoke-on-Trent
E01014368,About Better Care (ABC) PCN,32,49608,6.450572488308337e-4,1907,0.016780283167278448,47873,96.50258022899533,Stoke-on-Trent
E01014221,About Better Care (ABC) PCN,31,49608,6.248992098048701e-4,1752,0.01769406392694064,47904,96.56507014997581,Stoke-on-Trent
E01014223,About Better Care (ABC) PCN,30,49608,6.047411707789066e-4,1994,0.015045135406218655,47934,96.6255442670537,Stoke-on-Trent
E01014306,About Better Care (ABC) PCN,30,49608,6.047411707789066e-4,1874,0.016008537886873,47964,96.68601838413159,Stoke-on-Trent
E01029748,About Better Care (ABC) PCN,30,49608,6.047411707789066e-4,1304,0.023006134969325152,47994,96.74649250120947,Stoke-on-Trent
E01014211,About Better Care (ABC) PCN,29,49608,5.84583131752943e-4,1717,0.0168899242865463,48023,96.80495081438477,Stoke-on-Trent
E01014272,About Better Care (ABC) PCN,28,49608,5.644250927269795e-4,1501,0.018654230512991338,48051,96.86139332365748,Stoke-on-Trent
E01014230,About Better Care (ABC) PCN,27,49608,5.442670537010159e-4,1572,0.01717557251908397,48078,96.91582002902757,Stoke-on-Trent
E01014277,About Better Care (ABC) PCN,27,49608,5.442670537010159e-4,1529,0.01765860039241334,48105,96.97024673439768,Stoke-on-Trent
E01014369,About Better Care (ABC) PCN,27,49608,5.442670537010159e-4,1917,0.014084507042253521,48132,97.02467343976778,Stoke-on-Trent
E01014222,About Better Care (ABC) PCN,26,49608,5.241090146750524e-4,1811,0.01435670900055218,48158,97.07708434123529,Stoke-on-Trent
E01014310,About Better Care (ABC) PCN,25,49608,5.039509756490888e-4,2204,0.011343012704174229,48183,97.1274794388002,Stoke-on-Trent
E01018428,About Better Care (ABC) PCN,25,49608,5.039509756490888e-4,1254,0.019936204146730464,48208,97.17787453636511,Stoke-on-Trent
E01014215,About Better Care (ABC) PCN,24,49608,4.837929366231253e-4,1565,0.015335463258785943,48232,97.22625383002742,Stoke-on-Trent
E01014313,About Better Care (ABC) PCN,24,49608,4.837929366231253e-4,1675,0.014328358208955224,48256,97.27463312368972,Stoke-on-Trent
E01029532,About Better Care (ABC) PCN,24,49608,4.837929366231253e-4,1584,0.015151515151515152,48280,97.32301241735203,Stoke-on-Trent
E01014210,About Better Care (ABC) PCN,23,49608,4.6363489759716173e-4,1715,0.013411078717201166,48303,97.36937590711176,Stoke-on-Trent
E01014216,About Better Care (ABC) PCN,23,49608,4.6363489759716173e-4,1381,0.0166545981173063,48326,97.41573939687147,Stoke-on-Trent
E01014265,About Better Care (ABC) PCN,23,49608,4.6363489759716173e-4,1467,0.015678254942058625,48349,97.46210288663119,Stoke-on-Trent
E01014322,About Better Care (ABC) PCN,23,49608,4.6363489759716173e-4,1831,0.012561441835062807,48372,97.5084663763909,Stoke-on-Trent
E01018429,About Better Care (ABC) PCN,23,49608,4.6363489759716173e-4,1539,0.014944769330734242,48395,97.55482986615061,Stoke-on-Trent
